No,Year,Team,Sport,Gold,Silver,Bronze,Participants,Total Gold,Total Silver,Total Bronze,Total Participants,weighted_score_numerator,weighted_score_denominator,adv
5545,1956,Australia,Boxing,0.0,0.0,1.0,9,10.0,10.0,20.0,161,12.0,341.0,0.03519061583577713
5546,1956,Australia,Canoeing,0.0,0.0,1.0,6,9.0,9.0,9.0,78,9.0,213.0,0.04225352112676056
5547,1956,Austria,Canoeing,0.0,0.0,1.0,4,9.0,9.0,9.0,78,7.0,213.0,0.03286384976525822
5548,1956,Austria,Rowing,0.0,0.0,1.0,2,7.0,7.0,7.0,66,5.0,171.0,0.029239766081871343
5549,1956,Bluebottle,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,71,4.0,146.0,0.0273972602739726
5550,1956,Bulgaria,Football,0.0,0.0,1.0,1,1.0,1.0,1.0,11,4.0,26.0,0.15384615384615385
5551,1956,Buraddoo,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,71,4.0,146.0,0.0273972602739726
5552,1956,Canada,Diving,0.0,0.0,1.0,2,4.0,4.0,4.0,37,5.0,97.0,0.05154639175257732
5553,1956,Canada,Equestrianism,0.0,0.0,1.0,2,6.0,6.0,6.0,69,5.0,159.0,0.031446540880503145
5554,1956,Chuckles,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,71,4.0,146.0,0.0273972602739726
5555,1956,Denmark,Canoeing,0.0,0.0,1.0,5,9.0,9.0,9.0,78,8.0,213.0,0.03755868544600939
5556,1956,Finland,Athletics,0.0,0.0,3.0,13,33.0,34.0,33.0,468,22.0,968.0,0.022727272727272728
5557,1956,Finland,Boxing,0.0,0.0,1.0,3,10.0,10.0,20.0,161,6.0,341.0,0.017595307917888565
5558,1956,Finland,Gymnastics,0.0,0.0,1.0,1,17.0,16.0,15.0,52,4.0,296.0,0.013513513513513514
5559,1956,Finland,Rowing,0.0,0.0,1.0,1,7.0,7.0,7.0,66,4.0,171.0,0.023391812865497075
5560,1956,France,Boxing,0.0,0.0,2.0,6,10.0,10.0,20.0,161,12.0,341.0,0.03519061583577713
5561,1956,France,Rowing,0.0,0.0,1.0,2,7.0,7.0,7.0,66,5.0,171.0,0.029239766081871343
5562,1956,France,Weightlifting,0.0,0.0,1.0,3,7.0,7.0,7.0,98,6.0,203.0,0.029556650246305417
5563,1956,Gem IV,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,71,4.0,146.0,0.0273972602739726
5564,1956,Germany,Cycling,0.0,0.0,1.0,3,6.0,6.0,6.0,76,6.0,166.0,0.03614457831325301
5565,1956,Germany,Hockey,0.0,0.0,1.0,1,1.0,1.0,1.0,12,4.0,27.0,0.14814814814814814
5566,1956,Greece,Athletics,0.0,0.0,1.0,5,33.0,34.0,33.0,468,8.0,968.0,0.008264462809917356
5567,1956,Iran,Weightlifting,0.0,0.0,1.0,7,7.0,7.0,7.0,98,10.0,203.0,0.04926108374384237
5568,1956,Italy,Weightlifting,0.0,0.0,2.0,4,7.0,7.0,7.0,98,10.0,203.0,0.04926108374384237
5569,1956,Poland,Boxing,0.0,0.0,2.0,9,10.0,10.0,20.0,161,15.0,341.0,0.04398826979472141
5570,1956,Poland,Gymnastics,0.0,0.0,1.0,1,17.0,16.0,15.0,52,4.0,296.0,0.013513513513513514
5571,1956,Poland,Weightlifting,0.0,0.0,1.0,4,7.0,7.0,7.0,98,7.0,203.0,0.034482758620689655
5572,1956,Romania,Gymnastics,0.0,0.0,2.0,2,17.0,16.0,15.0,52,8.0,296.0,0.02702702702702703
5573,1956,Romania,Wrestling,0.0,0.0,1.0,4,16.0,16.0,16.0,173,7.0,413.0,0.01694915254237288
5574,1956,South Africa,Boxing,0.0,0.0,2.0,7,10.0,10.0,20.0,161,13.0,341.0,0.03812316715542522
5575,1956,South Africa,Cycling,0.0,0.0,1.0,4,6.0,6.0,6.0,76,7.0,166.0,0.04216867469879518
5576,1956,South Africa,Swimming,0.0,0.0,1.0,5,13.0,13.0,13.0,161,8.0,356.0,0.02247191011235955
5577,1956,South Korea,Weightlifting,0.0,0.0,1.0,5,7.0,7.0,7.0,98,8.0,203.0,0.03940886699507389
5578,1956,Soviet Union,Fencing,0.0,0.0,2.0,8,7.0,7.0,7.0,71,14.0,176.0,0.07954545454545454
5579,1956,Soviet Union,Swimming,0.0,0.0,2.0,6,13.0,13.0,13.0,161,12.0,356.0,0.033707865168539325
5580,1956,Soviet Union,Water Polo,0.0,0.0,1.0,1,1.0,1.0,1.0,10,4.0,25.0,0.16
5581,1956,Sweden,Athletics,0.0,0.0,1.0,13,33.0,34.0,33.0,468,16.0,968.0,0.01652892561983471
5582,1956,Switzerland,Equestrianism,0.0,0.0,1.0,3,6.0,6.0,6.0,69,6.0,159.0,0.03773584905660377
5583,1956,United States,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,71,4.0,146.0,0.0273972602739726
5584,1956,United States,Shooting,0.0,0.0,1.0,5,7.0,7.0,7.0,107,8.0,212.0,0.03773584905660377
5585,1956,Uruguay,Basketball,0.0,0.0,1.0,1,1.0,1.0,1.0,15,4.0,30.0,0.13333333333333333
5586,1960,Argentina,Boxing,0.0,0.0,1.0,10,10.0,10.0,20.0,281,13.0,461.0,0.028199566160520606
5587,1960,Australia,Boxing,0.0,0.0,2.0,10,10.0,10.0,20.0,281,16.0,461.0,0.03470715835140998
5588,1960,Ballerina IV,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,138,4.0,213.0,0.018779342723004695
5589,1960,Belgium,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,138,4.0,213.0,0.018779342723004695
5590,1960,Brazil,Basketball,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5591,1960,Brazil,Swimming,0.0,0.0,1.0,5,15.0,15.0,15.0,256,8.0,481.0,0.016632016632016633
5592,1960,Bulgaria,Gymnastics,0.0,0.0,1.0,3,16.0,12.0,15.0,73,6.0,290.0,0.020689655172413793
5593,1960,Czechoslovakia,Wrestling,0.0,0.0,1.0,5,16.0,16.0,16.0,323,8.0,563.0,0.014209591474245116
5594,1960,Finland,Athletics,0.0,0.0,1.0,18,34.0,35.0,33.0,705,21.0,1217.0,0.01725554642563681
5595,1960,Finland,Boxing,0.0,0.0,1.0,7,10.0,10.0,20.0,281,10.0,461.0,0.021691973969631236
5596,1960,Finland,Rowing,0.0,0.0,1.0,4,7.0,7.0,7.0,112,7.0,217.0,0.03225806451612903
5597,1960,France,Equestrianism,0.0,0.0,1.0,2,5.0,5.0,5.0,64,5.0,139.0,0.03597122302158273
5598,1960,France,Wrestling,0.0,0.0,1.0,9,16.0,16.0,16.0,323,12.0,563.0,0.021314387211367674
5599,1960,Germany,Boxing,0.0,0.0,1.0,10,10.0,10.0,20.0,281,13.0,461.0,0.028199566160520606
5600,1960,Great Britain,Boxing,0.0,0.0,3.0,10,10.0,10.0,20.0,281,19.0,461.0,0.04121475054229935
5601,1960,Great Britain,Diving,0.0,0.0,2.0,5,4.0,4.0,4.0,56,11.0,116.0,0.09482758620689655
5602,1960,Great Britain,Equestrianism,0.0,0.0,1.0,5,5.0,5.0,5.0,64,8.0,139.0,0.05755395683453238
5603,1960,Great Britain,Weightlifting,0.0,0.0,1.0,6,7.0,7.0,7.0,150,9.0,255.0,0.03529411764705882
5604,1960,Hungary,Football,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5605,1960,Hungary,Water Polo,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5606,1960,Hungary,Weightlifting,0.0,0.0,1.0,4,7.0,7.0,7.0,150,7.0,255.0,0.027450980392156862
5607,1960,Iran,Weightlifting,0.0,0.0,1.0,5,7.0,7.0,7.0,150,8.0,255.0,0.03137254901960784
5608,1960,Iraq,Weightlifting,0.0,0.0,1.0,4,7.0,7.0,7.0,150,7.0,255.0,0.027450980392156862
5609,1960,Italy,Weightlifting,0.0,0.0,1.0,5,7.0,7.0,7.0,150,8.0,255.0,0.03137254901960784
5610,1960,Japan,Boxing,0.0,0.0,1.0,5,10.0,10.0,20.0,281,8.0,461.0,0.01735357917570499
5611,1960,Japan,Shooting,0.0,0.0,1.0,6,6.0,6.0,6.0,203,9.0,293.0,0.030716723549488054
5612,1960,Macky VI,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,138,4.0,213.0,0.018779342723004695
5613,1960,Mexico,Diving,0.0,0.0,1.0,3,4.0,4.0,4.0,56,6.0,116.0,0.05172413793103448
5614,1960,Pakistan,Wrestling,0.0,0.0,1.0,7,16.0,16.0,16.0,323,10.0,563.0,0.017761989342806393
5615,1960,Poland,Canoeing,0.0,0.0,2.0,4,7.0,7.0,7.0,99,10.0,204.0,0.049019607843137254
5616,1960,Poland,Rowing,0.0,0.0,1.0,2,7.0,7.0,7.0,112,5.0,217.0,0.02304147465437788
5617,1960,Poland,Wrestling,0.0,0.0,1.0,12,16.0,16.0,16.0,323,15.0,563.0,0.02664298401420959
5618,1960,Romania,Boxing,0.0,0.0,1.0,9,10.0,10.0,20.0,281,12.0,461.0,0.026030368763557483
5619,1960,Romania,Canoeing,0.0,0.0,1.0,5,7.0,7.0,7.0,99,8.0,204.0,0.0392156862745098
5620,1960,Romania,Fencing,0.0,0.0,1.0,6,8.0,8.0,8.0,136,9.0,256.0,0.03515625
5621,1960,Romania,Gymnastics,0.0,0.0,1.0,1,16.0,12.0,15.0,73,4.0,290.0,0.013793103448275862
5622,1960,Shrew II,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,138,4.0,213.0,0.018779342723004695
5623,1960,South Africa,Athletics,0.0,0.0,1.0,6,34.0,35.0,33.0,705,9.0,1217.0,0.007395234182415777
5624,1960,Soviet Union,Diving,0.0,0.0,1.0,5,4.0,4.0,4.0,56,8.0,116.0,0.06896551724137931
5625,1960,Spain,Hockey,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5626,1960,Sweden,Wrestling,0.0,0.0,2.0,11,16.0,16.0,16.0,323,17.0,563.0,0.03019538188277087
5627,1960,Switzerland,Rowing,0.0,0.0,1.0,5,7.0,7.0,7.0,112,8.0,217.0,0.03686635944700461
5628,1960,United Arab Republic,Boxing,0.0,0.0,1.0,4,10.0,10.0,20.0,281,7.0,461.0,0.015184381778741865
5629,1960,United States,Fencing,0.0,0.0,1.0,7,8.0,8.0,8.0,136,10.0,256.0,0.0390625
5630,1960,United States,Modern Pentathlon,0.0,0.0,2.0,2,2.0,2.0,2.0,26,8.0,56.0,0.14285714285714285
5631,1960,Venezuela,Shooting,0.0,0.0,1.0,4,6.0,6.0,6.0,203,7.0,293.0,0.023890784982935155
5632,1960,Venilia,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,138,4.0,213.0,0.018779342723004695
5633,1960,West Indies Federation,Athletics,0.0,0.0,2.0,6,34.0,35.0,33.0,705,12.0,1217.0,0.009860312243221035
5634,1964,Aphrodite,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,109,4.0,184.0,0.021739130434782608
5635,1964,Australia,Hockey,0.0,0.0,1.0,1,1.0,1.0,1.0,15,4.0,30.0,0.13333333333333333
5636,1964,Australia,Judo,0.0,0.0,1.0,3,4.0,4.0,6.0,59,6.0,125.0,0.048
5637,1964,Bingo,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,109,4.0,184.0,0.021739130434782608
5638,1964,Brazil,Basketball,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5639,1964,Bulgaria,Boxing,0.0,0.0,1.0,6,10.0,10.0,20.0,269,9.0,449.0,0.0200445434298441
5640,1964,Czechoslovakia,Rowing,0.0,0.0,2.0,5,7.0,7.0,7.0,96,11.0,201.0,0.05472636815920398
5641,1964,Czechoslovakia,Shooting,0.0,0.0,1.0,4,6.0,6.0,6.0,175,7.0,265.0,0.026415094339622643
5642,1964,Denmark,Canoeing,0.0,0.0,1.0,4,7.0,7.0,7.0,83,7.0,188.0,0.03723404255319149
5643,1964,Denmark,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,109,4.0,184.0,0.021739130434782608
5644,1964,Finland,Boxing,0.0,0.0,1.0,5,10.0,10.0,20.0,269,8.0,449.0,0.017817371937639197
5645,1964,Finland,Gymnastics,0.0,0.0,1.0,3,14.0,17.0,11.0,71,6.0,287.0,0.020905923344947737
5646,1964,France,Cycling,0.0,0.0,2.0,6,7.0,7.0,7.0,132,12.0,237.0,0.05063291139240506
5647,1964,Germany,Football,0.0,0.0,1.0,1,1.0,1.0,1.0,14,4.0,29.0,0.13793103448275862
5648,1964,Ghana,Boxing,0.0,0.0,1.0,7,10.0,10.0,20.0,269,10.0,449.0,0.022271714922048998
5649,1964,Great Britain,Equestrianism,0.0,0.0,1.0,4,6.0,6.0,6.0,47,7.0,137.0,0.051094890510948905
5650,1964,Humbug V,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,109,4.0,184.0,0.021739130434782608
5651,1964,Iran,Wrestling,0.0,0.0,2.0,12,16.0,16.0,16.0,275,18.0,515.0,0.03495145631067961
5652,1964,Ireland,Boxing,0.0,0.0,1.0,5,10.0,10.0,20.0,269,8.0,449.0,0.017817371937639197
5653,1964,Japan,Athletics,0.0,0.0,1.0,35,36.0,36.0,36.0,702,38.0,1242.0,0.030595813204508857
5654,1964,Japan,Shooting,0.0,0.0,1.0,6,6.0,6.0,6.0,175,9.0,265.0,0.033962264150943396
5655,1964,Japan,Swimming,0.0,0.0,1.0,13,18.0,18.0,18.0,247,16.0,517.0,0.030947775628626693
5656,1964,Kenya,Athletics,0.0,0.0,1.0,9,36.0,36.0,36.0,702,12.0,1242.0,0.00966183574879227
5657,1964,Mexico,Boxing,0.0,0.0,1.0,5,10.0,10.0,20.0,269,8.0,449.0,0.017817371937639197
5658,1964,Nigeria,Boxing,0.0,0.0,1.0,4,10.0,10.0,20.0,269,7.0,449.0,0.015590200445434299
5659,1964,Poland,Volleyball,0.0,0.0,1.0,1,2.0,2.0,2.0,16,4.0,46.0,0.08695652173913043
5660,1964,South Korea,Judo,0.0,0.0,1.0,3,4.0,4.0,6.0,59,6.0,125.0,0.048
5661,1964,Soviet Union,Diving,0.0,0.0,1.0,5,4.0,4.0,4.0,52,8.0,112.0,0.07142857142857142
5662,1964,Soviet Union,Equestrianism,0.0,0.0,2.0,4,6.0,6.0,6.0,47,10.0,137.0,0.072992700729927
5663,1964,Soviet Union,Judo,0.0,0.0,2.0,2,4.0,4.0,6.0,59,8.0,125.0,0.064
5664,1964,Soviet Union,Water Polo,0.0,0.0,1.0,1,1.0,1.0,1.0,13,4.0,28.0,0.14285714285714285
5665,1964,Sweden,Athletics,0.0,0.0,1.0,11,36.0,36.0,36.0,702,14.0,1242.0,0.011272141706924315
5666,1964,Sweden,Cycling,0.0,0.0,1.0,1,7.0,7.0,7.0,132,4.0,237.0,0.016877637130801686
5667,1964,Switzerland,Rowing,0.0,0.0,1.0,4,7.0,7.0,7.0,96,7.0,201.0,0.03482587064676617
5668,1964,Tunisia,Boxing,0.0,0.0,1.0,2,10.0,10.0,20.0,269,5.0,449.0,0.011135857461024499
5669,1964,United States,Judo,0.0,0.0,1.0,4,4.0,4.0,6.0,59,7.0,125.0,0.056
5670,1964,United States,Wrestling,0.0,0.0,1.0,16,16.0,16.0,16.0,275,19.0,515.0,0.036893203883495145
5671,1964,Uruguay,Boxing,0.0,0.0,1.0,1,10.0,10.0,20.0,269,4.0,449.0,0.008908685968819599
5672,1964,Widgeon,Sailing,0.0,0.0,1.0,1,5.0,5.0,5.0,109,4.0,184.0,0.021739130434782608
5673,1968,Argentina,Boxing,0.0,0.0,1.0,7,11.0,11.0,22.0,307,10.0,505.0,0.019801980198019802
5674,1968,Argentina,Rowing,0.0,0.0,1.0,3,7.0,7.0,7.0,102,6.0,207.0,0.028985507246376812
5675,1968,Australia,Equestrianism,0.0,0.0,1.0,2,6.0,6.0,6.0,49,5.0,139.0,0.03597122302158273
5676,1968,Austria,Canoeing,0.0,0.0,1.0,2,7.0,7.0,7.0,97,5.0,202.0,0.024752475247524754
5677,1968,Belgium,Cycling,0.0,0.0,1.0,6,7.0,7.0,7.0,146,9.0,251.0,0.035856573705179286
5678,1968,Brazil,Boxing,0.0,0.0,1.0,2,11.0,11.0,22.0,307,5.0,505.0,0.009900990099009901
5679,1968,Brazil,Sailing,0.0,0.0,1.0,3,5.0,5.0,5.0,123,6.0,198.0,0.030303030303030304
5680,1968,Bulgaria,Boxing,0.0,0.0,2.0,9,11.0,11.0,22.0,307,15.0,505.0,0.0297029702970297
5681,1968,Chinese Taipei,Athletics,0.0,0.0,1.0,10,36.0,36.0,36.0,726,13.0,1266.0,0.010268562401263823
5682,1968,Czechoslovakia,Volleyball,0.0,0.0,1.0,2,2.0,2.0,2.0,18,5.0,48.0,0.10416666666666667
5683,1968,Czechoslovakia,Wrestling,0.0,0.0,2.0,6,16.0,16.0,16.0,297,12.0,537.0,0.0223463687150838
5684,1968,Denmark,Canoeing,0.0,0.0,1.0,2,7.0,7.0,7.0,97,5.0,202.0,0.024752475247524754
5685,1968,Denmark,Rowing,0.0,0.0,2.0,4,7.0,7.0,7.0,102,10.0,207.0,0.04830917874396135
5686,1968,East Germany,Sailing,0.0,0.0,1.0,4,5.0,5.0,5.0,123,7.0,198.0,0.03535353535353535
5687,1968,East Germany,Shooting,0.0,0.0,2.0,7,7.0,7.0,7.0,224,13.0,329.0,0.03951367781155015
5688,1968,Finland,Boxing,0.0,0.0,1.0,5,11.0,11.0,22.0,307,8.0,505.0,0.015841584158415842
5689,1968,France,Modern Pentathlon,0.0,0.0,1.0,1,2.0,2.0,2.0,21,4.0,51.0,0.0784313725490196
5690,1968,France,Swimming,0.0,0.0,1.0,10,29.0,29.0,29.0,349,13.0,784.0,0.016581632653061226
5691,1968,Greece,Wrestling,0.0,0.0,1.0,8,16.0,16.0,16.0,297,11.0,537.0,0.020484171322160148
5692,1968,Hungary,Water Polo,0.0,0.0,1.0,1,1.0,1.0,1.0,15,4.0,30.0,0.13333333333333333
5693,1968,India,Hockey,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5694,1968,Italy,Athletics,0.0,0.0,2.0,18,36.0,36.0,36.0,726,24.0,1266.0,0.018957345971563982
5695,1968,Italy,Boxing,0.0,0.0,1.0,11,11.0,11.0,22.0,307,14.0,505.0,0.027722772277227723
5696,1968,Italy,Sailing,0.0,0.0,2.0,4,5.0,5.0,5.0,123,10.0,198.0,0.050505050505050504
5697,1968,Japan,Boxing,0.0,0.0,1.0,4,11.0,11.0,22.0,307,7.0,505.0,0.013861386138613862
5698,1968,Japan,Football,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5699,1968,Kenya,Boxing,0.0,0.0,1.0,4,11.0,11.0,22.0,307,7.0,505.0,0.013861386138613862
5700,1968,Netherlands,Athletics,0.0,0.0,1.0,9,36.0,36.0,36.0,726,12.0,1266.0,0.009478672985781991
5701,1968,New Zealand,Athletics,0.0,0.0,1.0,8,36.0,36.0,36.0,726,11.0,1266.0,0.008688783570300158
5702,1968,New Zealand,Shooting,0.0,0.0,1.0,2,7.0,7.0,7.0,224,5.0,329.0,0.015197568389057751
5703,1968,Poland,Cycling,0.0,0.0,1.0,4,7.0,7.0,7.0,146,7.0,251.0,0.027888446215139442
5704,1968,Poland,Volleyball,0.0,0.0,1.0,2,2.0,2.0,2.0,18,5.0,48.0,0.10416666666666667
5705,1968,Soviet Union,Basketball,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5706,1968,Switzerland,Cycling,0.0,0.0,1.0,2,7.0,7.0,7.0,146,5.0,251.0,0.0199203187250996
5707,1968,Switzerland,Equestrianism,0.0,0.0,1.0,2,6.0,6.0,6.0,49,5.0,139.0,0.03597122302158273
5708,1968,Switzerland,Rowing,0.0,0.0,1.0,6,7.0,7.0,7.0,102,9.0,207.0,0.043478260869565216
5709,1968,Switzerland,Shooting,0.0,0.0,1.0,6,7.0,7.0,7.0,224,9.0,329.0,0.02735562310030395
5710,1968,United States,Weightlifting,0.0,0.0,1.0,5,7.0,7.0,7.0,139,8.0,244.0,0.03278688524590164
5711,1968,West Germany,Boxing,0.0,0.0,1.0,8,11.0,11.0,22.0,307,11.0,505.0,0.02178217821782178
5712,1968,West Germany,Swimming,0.0,0.0,2.0,17,29.0,29.0,29.0,349,23.0,784.0,0.029336734693877552
5713,1968,West Germany,Wrestling,0.0,0.0,1.0,9,16.0,16.0,16.0,297,12.0,537.0,0.0223463687150838
5714,1968,Yugoslavia,Boxing,0.0,0.0,1.0,5,11.0,11.0,22.0,307,8.0,505.0,0.015841584158415842
5715,1972,Austria,Athletics,0.0,0.0,1.0,11,38.0,38.0,38.0,875,14.0,1445.0,0.009688581314878892
5716,1972,Austria,Shooting,0.0,0.0,1.0,5,8.0,8.0,8.0,262,8.0,382.0,0.020942408376963352
5717,1972,Brazil,Athletics,0.0,0.0,1.0,2,38.0,38.0,38.0,875,5.0,1445.0,0.0034602076124567475
5718,1972,Brazil,Judo,0.0,0.0,1.0,2,6.0,5.0,12.0,148,5.0,251.0,0.0199203187250996
5719,1972,Bulgaria,Canoeing,0.0,0.0,1.0,5,11.0,11.0,11.0,181,8.0,346.0,0.023121387283236993
5720,1972,Canada,Sailing,0.0,0.0,1.0,5,6.0,6.0,6.0,131,8.0,221.0,0.03619909502262444
5721,1972,Colombia,Boxing,0.0,0.0,2.0,7,11.0,11.0,22.0,354,13.0,552.0,0.02355072463768116
5722,1972,Cuba,Athletics,0.0,0.0,2.0,10,38.0,38.0,38.0,875,16.0,1445.0,0.011072664359861591
5723,1972,Cuba,Basketball,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5724,1972,East Germany,Boxing,0.0,0.0,1.0,8,11.0,11.0,22.0,354,11.0,552.0,0.019927536231884056
5725,1972,East Germany,Diving,0.0,0.0,2.0,4,4.0,4.0,4.0,60,10.0,120.0,0.08333333333333333
5726,1972,East Germany,Football,0.0,0.0,1.0,1,1.0,1.0,2.0,16,4.0,34.0,0.11764705882352941
5727,1972,East Germany,Judo,0.0,0.0,1.0,5,6.0,5.0,12.0,148,8.0,251.0,0.03187250996015936
5728,1972,East Germany,Shooting,0.0,0.0,2.0,8,8.0,8.0,8.0,262,14.0,382.0,0.03664921465968586
5729,1972,East Germany,Weightlifting,0.0,0.0,2.0,7,9.0,9.0,9.0,161,13.0,296.0,0.04391891891891892
5730,1972,Ethiopia,Athletics,0.0,0.0,2.0,14,38.0,38.0,38.0,875,20.0,1445.0,0.01384083044982699
5731,1972,Finland,Archery,0.0,0.0,1.0,2,2.0,2.0,2.0,51,5.0,81.0,0.06172839506172839
5732,1972,Finland,Modern Pentathlon,0.0,0.0,1.0,1,2.0,2.0,2.0,23,4.0,53.0,0.07547169811320754
5733,1972,Finland,Wrestling,0.0,0.0,1.0,10,20.0,20.0,20.0,387,13.0,687.0,0.018922852983988356
5734,1972,France,Canoeing,0.0,0.0,1.0,7,11.0,11.0,11.0,181,10.0,346.0,0.028901734104046242
5735,1972,France,Judo,0.0,0.0,3.0,5,6.0,5.0,12.0,148,14.0,251.0,0.055776892430278883
5736,1972,Ghana,Boxing,0.0,0.0,1.0,6,11.0,11.0,22.0,354,9.0,552.0,0.016304347826086956
5737,1972,Great Britain,Boxing,0.0,0.0,3.0,9,11.0,11.0,22.0,354,18.0,552.0,0.03260869565217391
5738,1972,Great Britain,Cycling,0.0,0.0,1.0,4,7.0,7.0,5.0,159,7.0,258.0,0.027131782945736434
5739,1972,Great Britain,Shooting,0.0,0.0,1.0,9,8.0,8.0,8.0,262,12.0,382.0,0.031413612565445025
5740,1972,Hungary,Gymnastics,0.0,0.0,1.0,2,14.0,15.0,13.0,63,5.0,275.0,0.01818181818181818
5741,1972,Hungary,Shooting,0.0,0.0,1.0,6,8.0,8.0,8.0,262,9.0,382.0,0.02356020942408377
5742,1972,India,Hockey,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5743,1972,Italy,Athletics,0.0,0.0,2.0,23,38.0,38.0,38.0,875,29.0,1445.0,0.020069204152249134
5744,1972,Italy,Weightlifting,0.0,0.0,1.0,6,9.0,9.0,9.0,161,9.0,296.0,0.030405405405405407
5745,1972,Italy,Wrestling,0.0,0.0,2.0,7,20.0,20.0,20.0,387,13.0,687.0,0.018922852983988356
5746,1972,Jamaica,Athletics,0.0,0.0,1.0,12,38.0,38.0,38.0,875,15.0,1445.0,0.010380622837370242
5747,1972,Netherlands,Rowing,0.0,0.0,1.0,5,7.0,7.0,7.0,125,8.0,230.0,0.034782608695652174
5748,1972,New Zealand,Athletics,0.0,0.0,1.0,12,38.0,38.0,38.0,875,15.0,1445.0,0.010380622837370242
5749,1972,Niger,Boxing,0.0,0.0,1.0,4,11.0,11.0,22.0,354,7.0,552.0,0.012681159420289856
5750,1972,Nigeria,Boxing,0.0,0.0,1.0,6,11.0,11.0,22.0,354,9.0,552.0,0.016304347826086956
5751,1972,North Korea,Judo,0.0,0.0,1.0,1,6.0,5.0,12.0,148,4.0,251.0,0.01593625498007968
5752,1972,North Korea,Volleyball,0.0,0.0,1.0,1,2.0,2.0,2.0,20,4.0,50.0,0.08
5753,1972,North Korea,Wrestling,0.0,0.0,1.0,2,20.0,20.0,20.0,387,5.0,687.0,0.00727802037845706
5754,1972,Norway,Canoeing,0.0,0.0,1.0,2,11.0,11.0,11.0,181,5.0,346.0,0.014450867052023121
5755,1972,Poland,Canoeing,0.0,0.0,1.0,9,11.0,11.0,11.0,181,12.0,346.0,0.03468208092485549
5756,1972,Poland,Wrestling,0.0,0.0,2.0,18,20.0,20.0,20.0,387,24.0,687.0,0.034934497816593885
5757,1972,Romania,Fencing,0.0,0.0,1.0,5,8.0,8.0,8.0,122,8.0,242.0,0.03305785123966942
5758,1972,Romania,Handball,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5759,1972,Romania,Rowing,0.0,0.0,1.0,3,7.0,7.0,7.0,125,6.0,230.0,0.02608695652173913
5760,1972,Soviet Union,Archery,0.0,0.0,1.0,3,2.0,2.0,2.0,51,6.0,81.0,0.07407407407407407
5761,1972,Soviet Union,Football,0.0,0.0,1.0,1,1.0,1.0,2.0,16,4.0,34.0,0.11764705882352941
5762,1972,Spain,Boxing,0.0,0.0,1.0,5,11.0,11.0,22.0,354,8.0,552.0,0.014492753623188406
5763,1972,Sweden,Athletics,0.0,0.0,1.0,15,38.0,38.0,38.0,875,18.0,1445.0,0.01245674740484429
5764,1972,Sweden,Boxing,0.0,0.0,1.0,2,11.0,11.0,22.0,354,5.0,552.0,0.009057971014492754
5765,1972,Sweden,Equestrianism,0.0,0.0,2.0,3,6.0,6.0,6.0,67,9.0,157.0,0.05732484076433121
5766,1972,Sweden,Weightlifting,0.0,0.0,1.0,2,9.0,9.0,9.0,161,5.0,296.0,0.016891891891891893
5767,1972,United States,Canoeing,0.0,0.0,1.0,11,11.0,11.0,11.0,181,14.0,346.0,0.04046242774566474
5768,1972,United States,Water Polo,0.0,0.0,1.0,1,1.0,1.0,1.0,16,4.0,31.0,0.12903225806451613
5769,1972,West Germany,Sailing,0.0,0.0,2.0,5,6.0,6.0,6.0,131,11.0,221.0,0.049773755656108594
5770,1976,Australia,Equestrianism,0.0,0.0,1.0,2,6.0,6.0,6.0,55,5.0,145.0,0.034482758620689655
5771,1976,Australia,Sailing,0.0,0.0,2.0,6,6.0,6.0,6.0,130,12.0,220.0,0.05454545454545454
